Total_Stops,Price,journey_Month,Dep_hour,Arrival_hour,Duration_hours,Airline
0,3342,3,6,7,1,IndiGo
1,7480,5,20,9,12,Air India
0,6216,5,14,17,3,Vistara
0,6216,4,14,17,3,Jet Airways
0,5198,4,8,11,3,Jet Airways
1,12347,3,19,18,23,Jet Airways
1,17261,3,8,9,24,Jet Airways
1,8073,5,10,1,15,Multiple carriers
2,15129,5,9,12,26,Jet Airways
0,4668,6,11,14,2,Vistara
1,10203,5,10,20,10,Air India
0,6860,3,18,21,2,IndiGo
1,12284,3,5,18,12,Jet Airways
0,5510,6,14,16,2,Air India
1,5054,5,7,12,4,IndiGo
0,4377,3,9,12,2,SpiceJet
1,8266,5,12,19,6,Multiple carriers
2,13376,6,6,12,29,Jet Airways
1,6315,3,15,23,8,SpiceJet
1,19225,3,14,20,6,Jet Airways
2,15894,6,14,12,22,Air India
2,13014,6,9,12,26,Jet Airways
1,12898,5,20,4,7,Jet Airways
1,16079,5,21,4,6,Jet Airways
1,7198,6,19,1,6,Multiple carriers
1,10486,5,9,16,6,Multiple carriers
1,14053,3,16,18,26,Jet Airways
1,6842,6,5,10,4,IndiGo
1,22270,3,7,12,5,Jet Airways
1,8855,5,16,0,7,GoAir
1,12767,3,7,4,21,Jet Airways
2,13376,6,6,4,21,Air Asia
1,12898,5,9,4,19,Jet Airways
1,6752,5,16,22,5,Air Asia
0,6961,5,10,12,2,Air India
2,14143,3,8,16,31,Air India
2,11507,6,21,12,15,Jet Airways
1,14848,6,7,19,12,Multiple carriers
0,4878,6,21,23,2,Vistara
1,12898,6,21,4,6,Jet Airways
1,6152,6,7,13,5,IndiGo
1,6593,6,20,1,5,IndiGo
1,10262,6,11,4,16,Air India
2,9258,4,12,18,30,Air India
0,7229,3,8,11,2,Jet Airways
0,4049,5,9,10,1,IndiGo
0,4441,3,10,12,2,Air India
2,9941,5,12,7,19,Air India
1,7740,6,6,21,15,Multiple carriers
1,11160,6,9,14,4,IndiGo
1,12415,3,17,9,16,Air India
2,10676,5,12,11,23,Air India
1,6386,6,2,7,5,IndiGo
2,13990,3,5,23,41,Air India
1,6206,6,10,1,14,IndiGo
0,4160,3,10,11,1,Air India
1,14388,5,20,9,13,Multiple carriers
0,3687,5,7,9,2,Vistara
0,9125,3,7,9,2,Vistara Premium economy
1,14939,6,21,10,12,Jet Airways
0,6961,6,10,12,2,Air India
1,10651,6,14,19,5,GoAir
1,5699,6,17,22,4,IndiGo
1,14388,5,20,10,14,Jet Airways
0,5755,5,9,10,1,IndiGo
1,8372,6,13,19,6,Air India
1,12677,3,20,9,12,Air India
1,25735,3,22,19,20,Jet Airways
0,4823,4,7,10,2,IndiGo
0,8666,3,18,21,3,Air India
1,11936,5,7,16,9,Air India
2,15129,5,9,19,9,Jet Airways
1,11087,3,5,5,23,Jet Airways
0,8016,6,19,22,3,IndiGo
0,6094,5,5,8,2,Air India
1,5054,6,20,1,5,IndiGo
1,7174,4,6,23,16,Air India
1,7832,3,14,20,6,Jet Airways
1,8891,5,9,18,9,Air India
2,9626,5,12,18,30,Air India
0,3873,5,22,0,2,SpiceJet
1,10197,5,7,19,12,Multiple carriers
0,6860,3,5,8,2,SpiceJet
0,3841,4,22,0,2,Jet Airways
1,13994,6,9,21,11,Jet Airways
1,5406,3,17,19,26,Multiple carriers
1,10407,5,8,19,11,Multiple carriers
1,6427,3,10,1,15,Multiple carriers
2,15544,5,5,12,7,Jet Airways
0,4807,4,17,19,2,SpiceJet
1,6442,6,6,16,9,Jet Airways
1,7354,6,7,19,11,Multiple carriers
0,2470,3,15,17,1,Jet Airways
0,3597,6,13,15,2,IndiGo
1,8614,6,6,19,12,Multiple carriers
1,10844,5,20,23,27,Jet Airways
0,3100,3,13,15,1,Air India
1,8266,5,8,19,10,Multiple carriers
2,13250,3,8,23,14,Jet Airways
0,5678,5,19,21,1,Jet Airways
0,3873,5,6,9,2,SpiceJet
0,3841,4,17,19,2,SpiceJet
2,12646,6,12,19,30,Air India
1,8529,6,16,19,27,Jet Airways
1,10262,6,9,19,10,Jet Airways
1,6442,5,7,16,8,SpiceJet
2,12257,6,18,19,24,Air India
1,5930,4,21,2,5,IndiGo
1,14781,5,6,19,13,Jet Airways
1,13941,5,14,23,9,Jet Airways
1,6513,6,7,16,9,Multiple carriers
2,13381,6,16,19,26,Air India
1,7038,6,14,22,7,Multiple carriers
1,8452,5,20,22,26,Vistara
0,3841,4,6,9,2,Air India
0,4668,5,9,12,2,Vistara
0,3898,6,7,10,2,GoAir
0,4392,3,6,7,1,IndiGo
1,8355,6,10,17,7,Jet Airways
1,8907,6,9,23,13,Air India
2,7664,3,5,23,17,Air India
1,14714,6,18,4,10,Jet Airways
1,5158,6,8,13,4,Jet Airways
0,2227,5,21,22,1,IndiGo
0,3687,6,7,9,2,Vistara
1,6612,5,12,13,25,Air India
2,19360,5,17,1,7,Multiple carriers
1,8669,6,7,19,12,Air India
1,6297,6,15,22,6,SpiceJet
1,12284,3,5,10,4,Jet Airways
1,9663,5,8,9,24,Jet Airways
0,3943,4,21,0,3,IndiGo
1,5932,3,11,19,8,Air India
2,15428,3,5,7,25,Air India
0,4804,5,20,22,2,IndiGo
1,6303,3,8,13,4,IndiGo
1,6628,3,10,1,14,IndiGo
1,7198,6,10,1,15,Multiple carriers
0,4878,5,17,19,2,Vistara
0,3873,4,17,19,2,SpiceJet
2,13432,5,16,13,20,IndiGo
1,25735,3,11,9,21,Jet Airways
1,6451,4,7,22,14,Air Asia
0,7229,3,19,22,2,Jet Airways
2,13303,3,8,13,29,Jet Airways
0,3398,5,11,14,2,GoAir
0,6478,6,7,10,3,Jet Airways
2,21375,3,13,16,27,Jet Airways
0,7298,3,17,20,2,SpiceJet
1,9021,5,10,1,15,Multiple carriers
0,8541,6,19,22,3,Jet Airways
1,13611,3,4,21,16,IndiGo
1,12704,3,9,12,26,Jet Airways
1,5883,6,10,1,14,IndiGo
2,11642,6,9,5,20,Air India
1,6412,6,14,22,8,IndiGo
1,8450,5,9,21,11,Air India
2,13292,6,21,19,21,Jet Airways
0,3100,6,15,16,1,Air India
2,11228,3,12,19,30,Air India
2,9483,3,19,18,23,Jet Airways
1,15898,5,13,19,6,Multiple carriers
0,2050,4,19,20,1,Air India
1,12692,6,20,23,27,Jet Airways
2,15129,5,5,19,13,Jet Airways
0,4462,3,15,17,2,IndiGo
1,10031,3,19,23,27,Jet Airways
1,5642,3,20,9,12,Air India
0,8033,3,23,2,2,IndiGo
2,12723,6,5,23,17,Air India
1,9508,5,10,1,15,Multiple carriers
0,5769,6,7,10,3,Air India
2,13014,6,5,19,13,Jet Airways
0,8541,6,17,20,3,Jet Airways
1,6442,3,6,16,9,IndiGo
1,14151,5,9,21,11,Jet Airways
0,4544,4,18,22,3,Jet Airways
1,14178,5,21,8,11,Air Asia
0,5201,6,5,8,2,Air India
0,11423,3,10,12,2,Air India
1,23533,3,19,1,6,Multiple carriers
0,4778,3,5,8,2,IndiGo
1,12898,5,9,12,27,Jet Airways
0,12123,3,19,22,2,Vistara
1,6197,3,15,20,5,SpiceJet
1,8372,6,9,9,23,Vistara
0,2227,5,20,21,1,IndiGo
0,6860,3,20,22,2,IndiGo
1,6386,6,2,7,5,IndiGo
1,7503,5,8,21,12,IndiGo
1,7690,5,17,9,16,Air India
0,5678,3,2,4,1,Jet Airways
1,13843,3,11,4,16,Jet Airways
0,3841,4,17,19,2,SpiceJet
1,6979,5,17,1,8,IndiGo
1,14151,5,20,9,13,Jet Airways
0,3873,5,22,0,2,Jet Airways
1,12537,3,11,21,9,Multiple carriers
1,10844,5,6,18,11,Jet Airways
2,16704,5,23,4,29,Jet Airways
0,8016,6,8,11,3,Jet Airways
1,8366,6,9,21,12,Air India
0,3919,4,5,8,2,SpiceJet
2,14687,5,9,5,20,Air India
1,23267,3,10,18,7,SpiceJet
2,10975,5,9,9,23,Air India
1,14714,6,19,19,23,Jet Airways
0,3597,5,13,15,2,IndiGo
2,34503,3,15,1,10,Multiple carriers
1,14781,5,8,20,12,Jet Airways
1,13727,5,14,21,7,Multiple carriers
1,7189,6,21,3,5,IndiGo
1,7408,6,7,21,14,Multiple carriers
2,18275,5,17,1,7,Multiple carriers
1,19332,3,8,19,11,Multiple carriers
0,3543,5,17,20,2,SpiceJet
1,7064,4,6,8,25,Jet Airways
1,6442,6,7,22,14,Air India
1,6145,3,7,22,15,Multiple carriers
1,9627,5,8,19,10,Multiple carriers
1,7670,5,6,21,15,Multiple carriers
2,14109,5,10,5,19,Air India
0,4488,4,20,22,2,IndiGo
1,12898,5,11,12,25,Jet Airways
0,4441,3,17,19,2,Air India
0,31945,3,20,23,2,Air India
1,7064,4,8,9,24,Jet Airways
1,8452,5,17,10,17,GoAir
0,4174,4,15,18,2,Jet Airways
1,7480,5,6,9,27,Air India
1,6388,3,7,12,5,Jet Airways
1,6426,3,2,7,5,IndiGo
1,13941,5,14,4,14,Jet Airways
1,6673,3,9,15,6,Multiple carriers
1,7594,6,21,4,7,Multiple carriers
1,6171,3,4,16,11,IndiGo
0,4435,3,20,23,2,Air India
1,6587,6,5,6,25,Air India
1,6674,6,6,16,9,IndiGo
1,10394,3,0,23,23,Air India
0,3597,6,19,21,2,Air India
1,12940,3,4,7,27,Air India
1,12121,5,20,21,24,Jet Airways
1,8586,5,18,8,13,Multiple carriers
0,3943,6,10,13,2,IndiGo
0,8016,6,11,14,2,Jet Airways
1,14871,3,6,21,14,IndiGo
1,12373,5,13,19,6,Jet Airways
0,3597,6,14,17,2,IndiGo
0,2754,5,19,20,1,IndiGo
0,4823,5,20,22,2,IndiGo
1,4410,3,12,17,4,Jet Airways
1,7155,6,10,19,8,Multiple carriers
1,6795,5,17,1,7,Multiple carriers
1,12898,5,8,4,20,Jet Airways
0,4423,4,13,15,2,IndiGo
1,7031,4,10,19,9,GoAir
1,13759,3,6,4,22,Jet Airways
1,13377,5,16,1,9,Multiple carriers
2,11972,3,17,14,2,Air India
1,6017,3,11,4,16,Jet Airways
0,11982,6,17,20,2,SpiceJet
1,6893,3,5,10,5,IndiGo
0,3841,4,22,0,2,Jet Airways
0,3210,5,2,4,1,Jet Airways
1,13339,3,6,22,16,Jet Airways
0,4423,4,10,13,2,IndiGo
0,4050,6,10,11,1,Jet Airways
0,3100,5,19,20,1,Air India
1,6101,3,7,13,5,IndiGo
2,13029,5,9,4,18,Jet Airways
0,4804,6,14,16,2,IndiGo
0,2017,4,5,7,1,SpiceJet
1,7532,3,6,9,27,Jet Airways
1,13727,5,14,1,11,Multiple carriers
1,9929,5,7,19,12,Air India
2,7893,4,16,18,25,Air India
2,11185,6,7,9,26,Air India
1,10413,6,7,20,13,Air India
1,12121,4,20,22,25,Jet Airways
0,3943,6,4,6,2,Jet Airways
1,7845,3,19,1,6,Multiple carriers
1,12373,5,15,12,21,Jet Airways
1,4106,4,7,13,6,GoAir
0,9918,3,11,14,2,Jet Airways
2,12199,6,17,7,14,Jet Airways
0,4995,5,10,11,1,Jet Airways
1,10844,6,20,22,26,Jet Airways
0,8028,3,11,14,2,Vistara
1,9001,6,12,19,6,Multiple carriers
1,14231,3,13,18,28,Jet Airways
2,13591,6,6,7,24,Air India
1,10031,3,19,4,9,Multiple carriers
0,7229,5,19,22,3,Jet Airways
0,4804,6,17,19,2,IndiGo
2,11853,3,9,1,15,Air India
2,11307,5,13,9,20,Air India
0,5201,6,18,21,3,Air India
2,11596,6,20,19,23,Air India
1,8266,5,8,19,10,Multiple carriers
0,6477,3,23,2,2,Jet Airways
0,6961,6,6,8,2,Air India
2,12592,5,9,13,28,Air India
0,4049,6,9,10,1,IndiGo
1,9719,5,13,19,6,Air India
1,14871,3,16,1,9,IndiGo
0,4082,3,22,1,2,Air Asia
1,7893,4,16,18,25,Air India
1,12898,5,19,12,17,Jet Airways
2,15129,5,23,4,29,Jet Airways
0,3873,6,6,9,2,SpiceJet
1,7670,5,6,21,15,Multiple carriers
2,12646,3,19,19,23,Air India
0,4823,5,7,10,2,IndiGo
1,12537,3,9,21,12,Multiple carriers
2,10975,5,7,9,26,Air India
2,13243,5,10,1,15,Air Asia
1,9663,5,20,12,16,Jet Airways
1,7408,6,19,1,6,Air India
0,8855,3,16,19,2,IndiGo
0,8016,6,8,11,3,Jet Airways
1,17057,3,17,1,8,Multiple carriers
0,3943,6,4,6,2,IndiGo
0,3841,4,22,0,2,SpiceJet
1,14781,5,8,16,7,Jet Airways
2,10493,6,5,7,25,Air India
1,12616,3,17,1,8,Multiple carriers
1,14571,6,21,10,12,Jet Airways
1,17234,3,16,4,12,Jet Airways
1,7064,4,6,19,13,Jet Airways
1,9103,5,11,19,7,Multiple carriers
1,7480,5,12,9,20,Air India
1,5380,6,15,20,5,IndiGo
0,4483,4,23,2,2,Air Asia
1,14571,6,8,20,12,Jet Airways
2,15107,5,10,5,19,Air India
2,14960,5,16,12,19,Air India
2,10368,6,19,12,17,Jet Airways
1,10844,5,14,19,5,Jet Airways
1,10844,5,16,16,23,Jet Airways
1,14571,6,16,23,7,Jet Airways
1,10844,5,14,16,26,Jet Airways
1,10262,6,8,4,20,IndiGo
1,8610,5,17,20,27,Vistara
1,6442,6,7,16,8,Jet Airways
1,7575,5,4,19,14,Multiple carriers
1,7514,3,8,22,13,IndiGo
1,9385,5,13,1,12,Multiple carriers
1,9345,6,20,23,27,Vistara
1,7832,3,21,7,10,Jet Airways
1,13555,3,16,8,15,Jet Airways
1,10008,3,6,10,27,Vistara
1,7280,3,9,15,6,Jet Airways
1,10262,6,8,19,11,Jet Airways
0,3625,4,21,0,2,SpiceJet
1,14752,3,0,20,20,Air India
1,13292,3,19,0,5,IndiGo
0,5277,6,22,0,2,IndiGo
0,4284,5,22,1,2,IndiGo
1,9103,5,4,19,14,Multiple carriers
4,17686,3,5,11,29,Jet Airways
1,15554,3,20,4,7,Jet Airways
1,15147,3,12,1,12,Multiple carriers
0,5644,5,11,14,2,IndiGo
1,8425,3,22,13,15,Air India
1,8574,3,18,1,7,IndiGo
2,14237,6,18,4,10,Jet Airways
0,9536,3,7,8,1,Jet Airways
0,3670,3,11,13,2,Air India
0,4878,5,19,22,2,Vistara
1,6573,4,18,1,6,IndiGo
2,10493,5,5,19,37,Air India
0,2227,6,21,22,1,Air Asia
0,8016,6,8,11,3,Jet Airways
1,14714,6,17,4,10,Jet Airways
1,10844,5,20,20,24,IndiGo
0,4804,5,22,0,2,IndiGo
1,4864,5,7,12,5,IndiGo
0,3859,5,8,10,2,SpiceJet
1,8529,6,16,20,28,Jet Airways
0,2437,5,21,22,1,IndiGo
0,7229,4,11,14,2,Jet Airways
1,4760,6,8,13,4,SpiceJet
0,3514,6,15,17,2,Air India
1,11467,4,20,10,14,Jet Airways
1,12192,6,3,12,8,Multiple carriers
1,13587,6,8,21,13,Multiple carriers
1,13377,6,15,1,10,Multiple carriers
0,4878,3,21,0,2,Vistara
0,7229,6,6,8,2,Jet Airways
1,14781,5,6,19,13,Jet Airways
1,19225,3,5,10,4,Jet Airways
2,10467,6,13,9,20,Air India
1,17261,3,21,11,14,Jet Airways
1,5684,6,17,1,8,IndiGo
1,13759,3,19,22,26,Jet Airways
1,14777,3,23,7,8,Air India
1,6195,4,7,12,5,GoAir
1,8266,5,10,19,8,Multiple carriers
0,4777,3,4,6,2,IndiGo
1,10262,6,21,4,6,Multiple carriers
1,13067,5,17,14,21,Jet Airways
1,13994,6,9,18,8,Jet Airways
0,3175,5,16,18,1,IndiGo
0,3971,6,5,8,2,SpiceJet
2,12093,5,5,20,14,Air India
1,11622,6,9,19,9,Multiple carriers
1,7064,4,6,9,26,Jet Airways
1,10262,6,16,12,20,SpiceJet
0,2754,5,12,13,1,IndiGo
2,14667,6,17,7,14,Air India
1,12402,3,7,18,11,Jet Airways
0,4823,4,20,22,2,IndiGo
1,7514,6,6,22,15,IndiGo
2,11522,3,5,14,32,Air India
1,8425,5,5,6,25,IndiGo
1,14151,5,17,21,28,Jet Airways
1,11465,6,9,14,4,IndiGo
0,4423,4,6,8,2,IndiGo
1,14871,3,8,15,7,IndiGo
1,6386,6,2,7,5,Air Asia
0,7110,3,5,8,2,SpiceJet
1,14594,3,11,8,21,Air India
1,9254,5,11,19,7,Multiple carriers
0,5510,6,14,16,2,Jet Airways
1,13044,6,14,8,18,Jet Airways
1,12351,3,18,1,7,IndiGo
2,13039,5,17,19,26,Air India
1,8323,4,6,13,7,Multiple carriers
1,10529,5,7,19,11,Multiple carriers
0,4319,4,5,8,2,SpiceJet
1,13067,5,17,9,16,Jet Airways
0,6297,3,13,15,2,IndiGo
1,17261,3,16,10,17,Jet Airways
0,3898,6,20,23,2,GoAir
0,6121,5,21,23,2,Air India
1,7832,3,5,16,10,Jet Airways
0,4804,6,22,0,2,IndiGo
0,3419,6,1,4,2,IndiGo
2,12718,5,9,1,15,Air India
1,7408,6,10,21,11,Multiple carriers
1,7006,5,18,1,6,IndiGo
0,7398,3,7,9,2,Vistara
2,9653,6,16,19,26,Air India
1,10539,6,20,14,18,Jet Airways
0,4880,4,20,23,2,Air India
1,10262,6,14,12,22,Jet Airways
1,10844,5,14,16,26,Jet Airways
0,3782,3,19,22,2,Air Asia
1,7845,3,6,15,9,Multiple carriers
0,4995,6,10,11,1,Jet Airways
2,13014,6,9,4,18,Jet Airways
2,14960,5,16,8,16,Air India
0,7229,6,15,18,2,Jet Airways
0,7229,5,17,20,3,IndiGo
1,10844,6,18,20,25,Jet Airways
0,4823,6,16,19,3,IndiGo
0,3841,5,6,9,2,SpiceJet
1,12327,3,2,13,11,Multiple carriers
0,3898,5,20,23,2,GoAir
1,12121,5,9,14,28,Jet Airways
2,9586,3,10,21,10,Air India
2,12723,5,5,23,17,Air India
1,11600,3,6,22,15,IndiGo
0,3100,6,21,22,1,Air India
1,6442,6,8,22,13,IndiGo
1,16289,3,19,18,23,Jet Airways
0,3815,3,22,0,2,SpiceJet
0,3597,5,19,21,2,Air Asia
1,9646,6,9,16,6,Multiple carriers
1,13817,3,16,10,17,Jet Airways
0,1965,5,22,0,1,SpiceJet
0,1965,5,5,7,1,SpiceJet
0,5674,3,14,17,3,Air India
0,5510,6,14,16,2,Air India
2,10975,5,9,9,23,Air India
1,13817,3,21,12,15,Jet Airways
2,14861,3,5,4,22,Jet Airways
1,7452,4,7,13,5,Air Asia
1,14231,3,13,23,9,Jet Airways
1,14973,3,4,11,7,Multiple carriers
1,8669,5,3,19,15,Air India
1,10844,5,21,8,11,Jet Airways
0,4030,5,6,8,2,Jet Airways
1,8586,5,14,4,14,Jet Airways
0,2175,5,13,14,1,SpiceJet
0,4885,4,9,12,2,SpiceJet
2,11222,5,8,11,26,Multiple carriers
1,11999,3,11,18,7,Multiple carriers
1,14871,3,18,1,7,IndiGo
2,13882,6,11,4,16,Jet Airways
1,14714,6,15,19,28,Jet Airways
2,11245,3,15,22,7,Air Asia
0,5048,4,7,10,2,GoAir
0,6121,5,13,16,2,Air India
1,12080,3,7,19,12,IndiGo
1,12192,6,7,19,12,Multiple carriers
0,2753,6,5,7,1,SpiceJet
1,9211,5,11,19,7,Multiple carriers
2,8834,3,19,18,23,Jet Airways
0,3898,3,7,10,2,GoAir
0,4049,4,6,7,1,IndiGo
1,7354,6,11,19,7,Multiple carriers
0,4804,6,22,0,2,IndiGo
1,11134,3,19,12,16,Jet Airways
1,10262,6,10,4,18,Jet Airways
0,2753,3,13,14,1,GoAir
0,6216,4,6,9,3,Vistara
1,6795,6,11,1,13,Multiple carriers
1,15554,5,8,19,11,Multiple carriers
1,12395,3,15,22,7,Vistara
0,6309,3,9,12,2,SpiceJet
1,9794,5,7,19,11,Multiple carriers
1,8452,5,20,9,12,Vistara
1,14714,6,2,19,16,Jet Airways
1,12557,3,19,4,9,Jet Airways
0,4030,5,7,10,3,Jet Airways
1,26890,3,7,16,9,Jet Airways
0,11982,5,17,20,2,Vistara
0,5198,5,7,10,3,Jet Airways
1,6442,5,11,22,10,IndiGo
1,14781,5,16,23,7,Jet Airways
0,4409,5,10,12,2,Air Asia
1,12681,4,8,18,9,Jet Airways
1,10262,6,18,12,18,Jet Airways
1,17261,3,22,9,10,Air India
0,5198,5,18,22,3,Jet Airways
0,4049,6,6,7,1,IndiGo
0,2071,3,19,21,1,Jet Airways
2,15129,5,19,19,23,Jet Airways
1,14053,3,19,18,23,Jet Airways
0,4823,5,8,11,2,IndiGo
0,3943,6,21,0,3,IndiGo
1,9856,3,13,22,9,Multiple carriers
1,14231,3,16,19,26,Jet Airways
1,12692,6,17,10,17,IndiGo
1,8366,5,9,18,9,Air India
2,12744,6,7,5,22,Air India
0,3359,6,22,1,2,IndiGo
1,6195,5,10,19,9,Air India
0,5601,6,14,17,3,IndiGo
1,14533,5,13,19,6,Multiple carriers
0,3342,4,9,10,1,IndiGo
1,7480,6,12,9,20,Air India
1,10262,6,13,12,23,Jet Airways
1,13067,5,17,9,16,Jet Airways
2,21954,3,19,19,24,Jet Airways
1,6152,6,7,22,14,Jet Airways
1,12719,3,2,4,26,Jet Airways
2,9181,6,22,19,21,SpiceJet
1,7480,6,12,9,20,Air India
1,5281,3,7,12,5,GoAir
2,13014,6,5,4,22,Jet Airways
0,4174,4,22,0,2,IndiGo
1,10262,6,10,19,9,Air India
2,15129,5,19,19,23,Jet Airways
0,2753,6,5,7,1,Jet Airways
2,13882,6,11,12,24,Jet Airways
1,6442,6,8,16,7,IndiGo
1,7480,6,20,9,12,Air India
0,3597,6,8,10,2,SpiceJet
1,15147,3,15,1,10,Multiple carriers
0,2017,5,5,7,1,SpiceJet
0,6144,5,18,22,3,Jet Airways
2,10151,5,12,18,30,Air India
0,9564,6,9,13,3,Jet Airways
0,7652,3,5,8,2,Air Asia
0,3873,6,9,11,2,SpiceJet
0,4423,4,13,15,2,IndiGo
1,10262,6,19,4,9,Vistara
1,10197,5,10,19,9,Multiple carriers
1,16736,3,11,7,20,Jet Airways
0,3943,4,5,8,2,IndiGo
2,12074,3,5,4,22,Jet Airways
0,3543,6,9,12,2,IndiGo
0,6478,6,6,8,2,Jet Airways
0,3841,4,17,19,2,SpiceJet
2,13376,6,14,12,22,Jet Airways
1,8582,5,23,19,20,Air India
1,14924,6,8,19,11,Jet Airways
2,9417,3,17,9,16,Air India
1,12395,3,15,9,17,Vistara
2,9258,4,12,21,9,Multiple carriers
1,5684,6,11,1,14,Air India
0,4729,4,14,17,3,Air India
2,12723,6,5,8,27,Jet Airways
1,11841,6,21,10,12,Jet Airways
0,6245,4,14,16,2,Air India
1,10844,5,14,23,9,Jet Airways
0,4823,6,16,19,3,IndiGo
0,4544,4,7,10,3,Jet Airways
0,4423,4,9,12,2,SpiceJet
1,5177,4,13,19,6,Jet Airways
0,4804,5,22,0,2,Jet Airways
2,17019,3,13,4,14,Jet Airways
1,6628,6,9,1,16,IndiGo
1,5073,4,20,1,5,Air India
1,10191,5,13,19,6,Air India
0,4544,4,19,22,3,Jet Airways
1,9899,6,16,23,7,Jet Airways
1,10844,5,16,22,6,Jet Airways
1,5298,6,6,12,5,IndiGo
1,8578,3,9,14,4,Jet Airways
1,9646,6,9,22,12,Multiple carriers
2,11858,3,12,19,7,Air India
2,10676,5,12,11,23,Air India
1,9899,6,16,22,6,Jet Airways
1,6628,5,15,1,10,IndiGo
1,10844,6,20,12,16,Jet Airways
0,3850,6,7,10,2,IndiGo
1,10844,6,21,8,11,IndiGo
0,3850,6,7,10,2,Air India
1,11087,3,8,9,24,Jet Airways
0,7120,6,23,2,2,Air Asia
2,11622,3,13,9,20,Air India
2,10408,4,10,1,15,Jet Airways
1,7725,3,7,12,4,IndiGo
0,4823,4,20,22,2,IndiGo
1,8258,3,20,1,5,IndiGo
1,7480,5,6,9,27,Air India
1,10623,5,17,20,26,Air India
0,3943,6,10,13,2,SpiceJet
0,4878,3,7,9,2,Vistara
1,15554,3,17,4,11,Jet Airways
1,10262,6,2,4,26,Jet Airways
2,13014,6,9,4,18,Jet Airways
1,13555,3,5,5,23,Jet Airways
0,4990,5,13,15,2,IndiGo
1,6645,3,7,4,21,Jet Airways
1,12898,5,2,4,26,Jet Airways
0,3543,6,8,10,2,SpiceJet
1,14231,3,16,4,11,Jet Airways
2,12819,6,19,19,23,Jet Airways
1,10197,5,8,19,11,Multiple carriers
1,12373,5,7,19,11,Jet Airways
1,14231,3,19,12,16,Jet Airways
1,12898,5,20,19,22,Jet Airways
0,5216,5,10,12,2,Air Asia
1,15554,5,22,4,5,Jet Airways
0,4823,5,16,19,3,IndiGo
0,4804,5,21,0,2,IndiGo
1,10262,6,19,19,23,Jet Airways
0,4282,6,4,7,2,Air Asia
1,4140,3,13,16,3,Trujet
0,4423,4,5,8,2,SpiceJet
0,7229,5,11,14,2,Jet Airways
2,10336,6,12,19,7,Jet Airways
1,12898,5,17,19,25,Jet Airways
2,13292,6,21,19,21,Jet Airways
1,14714,6,22,4,5,Jet Airways
0,4174,4,17,19,2,IndiGo
0,3543,5,8,10,2,SpiceJet
1,9187,5,20,10,14,Vistara
0,4441,4,21,23,2,Air India
1,10972,3,18,7,13,Jet Airways
0,4591,4,13,15,2,IndiGo
0,4409,4,19,22,2,Air Asia
0,4282,4,4,7,2,Air Asia
1,10851,3,2,7,5,Jet Airways
0,3543,5,8,10,2,SpiceJet
0,11982,5,17,20,2,Vistara
1,9166,3,13,22,8,Air India
1,7888,5,7,21,14,Multiple carriers
0,2227,4,21,22,1,IndiGo
0,5403,4,21,23,2,Vistara
0,6094,6,18,21,3,Air India
0,14306,3,20,22,2,IndiGo
1,9134,3,5,10,4,Jet Airways
1,13611,3,4,13,8,Multiple carriers
1,7564,5,6,19,12,Multiple carriers
0,3815,3,22,0,2,SpiceJet
1,8529,6,21,9,12,Jet Airways
0,2227,6,20,21,1,IndiGo
0,7120,6,23,2,2,Air Asia
1,5912,5,15,20,4,IndiGo
1,14871,3,4,11,6,IndiGo
1,10348,5,9,22,12,Multiple carriers
1,12314,3,15,20,4,GoAir
1,10262,6,10,12,26,Jet Airways
1,11142,5,7,19,12,Multiple carriers
2,10231,5,22,19,21,Air India
1,10577,6,19,12,16,Jet Airways
1,14388,5,16,9,16,Jet Airways
0,4284,5,22,1,2,IndiGo
0,3841,6,6,9,2,SpiceJet
1,10031,3,21,20,23,Jet Airways
0,4145,6,20,23,2,Air India
1,16736,3,7,21,14,Jet Airways
1,9719,5,22,10,12,Air Asia
1,14848,6,10,19,9,Multiple carriers
2,10441,6,22,19,21,Air India
2,13014,6,9,19,9,Jet Airways
1,4775,5,15,20,4,IndiGo
0,5198,5,7,10,3,Jet Airways
0,4332,5,11,14,2,IndiGo
1,8401,3,10,19,9,Multiple carriers
2,12819,6,19,19,23,Jet Airways
0,3873,4,6,9,2,SpiceJet
1,7980,4,7,9,25,Vistara
0,4632,4,7,10,2,Jet Airways
1,14388,5,14,10,20,Jet Airways
1,10844,5,18,18,23,Jet Airways
0,6565,3,10,12,2,IndiGo
1,10262,6,11,19,7,Jet Airways
2,8026,3,5,19,38,Jet Airways
1,14714,6,9,19,10,Jet Airways
0,3597,5,8,10,2,SpiceJet
0,7931,3,18,21,3,Air India
0,4409,5,10,12,2,Multiple carriers
1,9929,6,8,19,11,Jet Airways
0,6144,3,7,10,2,IndiGo
1,6853,6,16,22,5,Air Asia
0,5411,6,18,21,3,Air India
0,3100,5,15,16,1,Air India
1,11622,6,8,19,10,Multiple carriers
1,7438,3,13,4,15,Jet Airways
3,13387,3,17,18,24,Air India
1,10844,5,18,16,21,Jet Airways
0,4282,4,4,7,2,Air Asia
2,16111,3,20,19,23,Air India
1,9134,3,8,18,9,Jet Airways
2,12383,6,10,19,8,Air India
1,10262,6,13,19,6,Jet Airways
0,3807,3,9,12,2,SpiceJet
0,4622,3,6,9,2,SpiceJet
1,15554,5,13,4,15,Jet Airways
